Viti Godina Year,"Muaji 
Mesec
Month","PERSHKRIMI I SEKTORIT
OPIS SEKTORA
SECTOR DESCRIPTION","Statusi i regjistrimit 
Status registracije Registration status",Komuna Opstina Municipality,"Nr Tatimp 
Poreski obveznik 
Number of Taxpayers","Nr Puns
Broj zaposlenih 
Number of  employees",Primar Primarna Primary,Sekondar Sekundarna Secondary,"Meshkuj
Muskarci 
Men (M).","Femra
Zenske
Women (F)","Pa Verif 
Neprovereno 
Unverified",M 15-24,F 15-24,M 25-34,F 25-34,M 35-44,F 35-44,M 45-54,F 45-54,M 55-64,F 55-64,M 65+,F 65+,"Mesat. Pages
Prosecna plata
Average Wage","Mesat. Meshk 
Prosecni M.
Average M.","Mesat. Fem.
Prosecni F. Average F."
2020,11,Industria perpunuese,Individual,PRIZREN,321,1103,"1,083",20,768,332,3,178,59,240,83,193,104,109,62,43,24,5,0,228.26,235.78,210.92
2020,11,Industria perpunuese,Individual,VUSHTRRI,61,197,197,0,144,53,0,26,14,47,15,45,14,18,6,7,4,1,0,224.25,234.44,196.56
2020,11,Industria perpunuese,SH.P.K.,GRAÇANICË,42,777,762,15,544,218,15,125,60,198,53,136,60,63,38,21,7,1,0,427.47,462.66,306.89
2020,11,Informimi dhe komunikimi,Ortakëria e përgj.,PEJË,1,5,5,0,3,2,0,1,0,0,1,0,0,2,1,0,0,0,0,175,175,175
2020,11,Informimi dhe komunikimi,SH.P.K.,GJILAN,30,404,388,16,301,96,7,92,38,135,36,48,11,19,11,6,0,1,0,390.37,390.69,376.42
2020,11,Informimi dhe komunikimi,Organizata Buxhetore,PRISHTINË,2,977,752,225,622,346,9,17,19,150,113,240,135,101,51,103,28,11,0,790.87,811.93,752.25
2020,11,Transporti dhe magazinimi,SH.P.K.,VITI,4,15,13,2,10,4,1,0,1,5,2,2,0,2,1,1,0,0,0,246.39,261.58,170
2020,11,Transporti dhe magazinimi,SH.P.K.,OBILIQ,2,14,14,0,13,1,0,0,0,0,0,8,1,4,0,1,0,0,0,200,200,200
2020,11,Aktivitetet e tjera sherbyese,Individual,FERIZAJ,94,157,156,1,77,78,2,24,21,32,33,9,11,9,11,3,2,0,0,191.03,207.27,173.48
2020,11,Aktivitetet e tjera sherbyese,OJQ,SUHAREKË,5,40,32,8,28,12,0,10,7,8,5,6,0,2,0,2,0,0,0,230.33,214.72,265.48
2020,11,Akomodimi dhe sherbimi ushqimor,SH.P.K.,SHTIME,13,52,52,0,43,9,0,18,2,11,2,10,5,3,0,1,0,0,0,180,180.23,178.89
2020,11,Akomodimi dhe sherbimi ushqimor,SH.P.K.,KAMENICË,10,98,96,2,75,23,0,20,2,31,6,13,10,8,5,3,0,0,0,192.04,198,172.61
2020,11,"Artet, Argetimi dhe rekreacioni",Individual,RAHOVEC,3,5,5,0,3,2,0,2,0,0,0,1,1,0,1,0,0,0,0,176,180,170
2020,11,"Artet, Argetimi dhe rekreacioni",SH.P.K.,MITROVICË,1,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,200,200,
2020,11,Aktivitetet financiare dhe te sigurimit,SH.P.K.,ISTOG,1,5,5,0,4,1,0,1,0,2,0,0,1,1,0,0,0,0,0,500.88,457.15,675.8
2020,11,Aktivitetet financiare dhe te sigurimit,Shoqëri akcionare,GJAKOVË,1,3,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,267.66,267.66,
2020,11,Aktivitetet financiare dhe te sigurimit,SH.P.K.,KAMENICË,3,8,8,0,5,3,0,0,1,3,0,0,0,1,1,1,0,0,1,271.32,270.66,272.42
2020,11,Aktivitetet financiare dhe te sigurimit,SH.P.K.,PODUJEVË,3,6,6,0,4,2,0,1,0,2,1,1,1,0,0,0,0,0,0,250,285,180
2020,11,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,KLINË,10,23,20,3,12,11,0,1,3,8,4,2,3,0,1,1,0,0,0,284.44,339.42,224.46
2020,11,"Aktivitetet profesionale, shkencore dhe teknike",Individual,RAHOVEC,16,35,35,0,24,10,1,5,1,9,5,5,2,3,0,2,2,0,0,233,237.08,216.5
2020,11,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,GJAKOVË,1,4,4,0,3,1,0,0,0,1,1,1,0,0,0,1,0,0,0,350,350,350
2020,11,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Organizata Buxhetore,DRAGASH,1,2,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,314,314,314
2020,11,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,RAHOVEC,2,3,3,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,180,185,170
2020,11,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,LEPOSAVIQ,11,33,33,0,23,10,0,1,1,13,5,5,2,2,2,1,0,1,0,199.53,199.64,199.28
2020,12,Ndertimtaria,SH.P.K.,VITI,37,194,189,5,186,8,0,59,2,69,2,33,4,18,0,7,0,0,0,195.52,196.19,180.12
2020,12,Ndertimtaria,SH.P.K.,KAÇANIK,29,294,290,4,273,19,2,62,4,77,9,60,3,54,3,19,0,1,0,288.57,290.37,259.04
2020,12,Industria nxjerrese,Individual,GLLOGOC,1,6,6,0,5,1,0,2,0,2,1,0,0,0,0,1,0,0,0,813.52,846.22,650
2020,12,Industria nxjerrese,SH.P.K.,KLLOKOT,3,32,32,0,30,2,0,2,0,6,0,6,0,10,2,6,0,0,0,237.06,232.87,300
2020,12,Industria nxjerrese,Ndërmarrje shoq.,MITROVICË,1,2391,"2,379",12,2129,255,7,69,2,379,16,472,44,419,96,790,97,0,0,721.44,739.36,569.76
2020,12,Industria perpunuese,Ortakëria e përgj.,LIPJAN,1,16,15,1,16,0,0,1,0,3,0,3,0,5,0,4,0,0,0,237.5,237.5,
2020,12,Informimi dhe komunikimi,Individual,PEJË,7,18,17,1,9,9,0,2,1,5,4,2,3,0,1,0,0,0,0,250.72,282.57,218.87
2020,12,Informimi dhe komunikimi,Kompani e huaj,PRIZREN,2,7,7,0,5,2,0,3,1,1,1,1,0,0,0,0,0,0,0,578.11,709.35,250
2020,12,Transporti dhe magazinimi,SH.P.K.,VUSHTRRI,15,61,60,1,57,4,0,13,1,19,1,9,1,8,0,6,1,2,0,189.6,186.59,232.5
2020,12,Transporti dhe magazinimi,Shoqëri akcionare,MITROVICË,1,23,22,1,14,9,0,0,0,2,0,0,3,2,1,10,5,0,0,347.3,395.21,272.78
2020,12,Aktivitetet e patundshmerise,Individual,PEJË,2,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,185,200,170
2020,12,Aktivitetet e tjera sherbyese,Individual,GJILAN,46,63,61,2,37,26,0,13,3,10,8,6,12,6,2,2,1,0,0,171.52,168.65,175.38
2020,12,Aktivitetet e tjera sherbyese,Parti Politike,GJAKOVË,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,237.72,237.72,
2020,12,Aktivitetet e tjera sherbyese, Bashkësi Fetare,PRIZREN,2,141,135,6,136,5,0,18,0,28,2,51,1,17,2,18,0,4,0,389.86,396.36,213
2020,12,Aktivitetet e tjera sherbyese, Bashkësi Fetare,MALISHEVË,1,6,6,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,606.3,606.3,
2020,12,Akomodimi dhe sherbimi ushqimor,Individual,ISTOG,40,150,149,1,95,55,0,26,13,30,7,18,21,17,14,4,0,0,0,229.77,238.76,214.12
2020,12,Akomodimi dhe sherbimi ushqimor,SH.P.K.,SHTIME,13,50,50,0,42,8,0,19,0,11,3,8,5,3,0,1,0,0,0,242.4,243.81,235
2020,12,Akomodimi dhe sherbimi ushqimor,SH.P.K.,KAMENICË,10,100,97,3,76,24,0,20,2,31,6,13,10,9,6,3,0,0,0,191,195.79,175.83
2020,12,Akomodimi dhe sherbimi ushqimor,Kompani e huaj,PRISHTINË,1,17,17,0,3,14,0,0,0,1,2,1,7,1,4,0,1,0,0,476.11,685.67,431.21
2020,12,Akomodimi dhe sherbimi ushqimor,SH.P.K.,FUSHË KOSOVË,67,313,303,10,241,72,0,75,11,94,31,48,17,20,11,4,2,0,0,245.32,242.94,253.26
2020,12,"Artet, Argetimi dhe rekreacioni",SH.P.K.,GRAÇANICË,3,6,6,0,5,1,0,2,0,3,1,0,0,0,0,0,0,0,0,753.7,804.44,500
2020,12,Bujqesia;Pylltaria dhe Peshkimi,Individual,FUSHË KOSOVË,2,3,3,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,200,200,200
2020,12,Aktivitetet financiare dhe te sigurimit,SH.P.K.,VITI,4,7,6,1,3,4,0,1,1,1,2,0,0,0,1,1,0,0,0,278.57,250,300
2020,12,Aktivitetet financiare dhe te sigurimit,Individual,MALISHEVË,1,2,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,185,200,170
2020,12,Sherbimet administrative dhe mbeshtetese,Individual,ISTOG,2,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,241.45,300,182.89
2020,10,Aktivitetet e tjera sherbyese, Bashkësi Fetare,FUSHË KOSOVË,1,20,16,4,19,1,0,1,0,5,0,9,1,0,0,2,0,2,0,359.66,367.01,220
2020,10,Akomodimi dhe sherbimi ushqimor,Ortakëria e përgj.,FERIZAJ,1,3,3,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,200,200,
2020,10,Akomodimi dhe sherbimi ushqimor,SH.P.K.,SHTËRPCË,12,54,52,2,36,18,0,10,3,9,2,9,5,4,6,4,2,0,0,166.51,165.28,169.12
2020,10,Akomodimi dhe sherbimi ushqimor,SH.P.K.,SUHAREKË,14,103,101,2,67,36,0,14,11,29,8,16,10,6,6,2,1,0,0,268.8,278.32,251.12
2020,10,Akomodimi dhe sherbimi ushqimor,SH.P.K.,FUSHË KOSOVË,62,318,310,8,242,76,0,71,10,98,31,47,21,22,12,4,2,0,0,244.72,241.45,255.13
2020,10,Bujqesia;Pylltaria dhe Peshkimi,Individual,PEJË,17,45,45,0,30,15,0,9,2,11,2,6,5,2,6,1,0,1,0,234.84,244.93,216
2020,10,Bujqesia;Pylltaria dhe Peshkimi,Kooperativa,KLINË,1,6,4,2,3,3,0,0,0,0,0,2,1,1,2,0,0,0,0,,,
2020,10,Bujqesia;Pylltaria dhe Peshkimi,Ndërmarrje shoq.,PRIZREN,1,5,5,0,4,1,0,0,0,0,1,4,0,0,0,0,0,0,0,314.29,314.29,314.29
2020,10,Aktivitetet financiare dhe te sigurimit,Individual,GJAKOVË,4,7,7,0,4,3,0,2,0,0,1,1,0,0,1,1,1,0,0,265.84,285.29,226.95
2020,10,Sherbimet administrative dhe mbeshtetese,SH.P.K.,ISTOG,6,46,46,0,22,24,0,6,14,13,9,1,1,2,0,0,0,0,0,445.05,471.11,421.16
2020,10,"Aktivitetet profesionale, shkencore dhe teknike",Individual,PEJË,50,143,138,5,85,58,0,31,11,44,36,7,3,2,4,1,4,0,0,265.77,265.21,266.58
2020,10,"Aktivitetet profesionale, shkencore dhe teknike",Ortakëria e përgj.,KAMENICË,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170,170,
2020,10,"Aktivitetet profesionale, shkencore dhe teknike",Individual,MALISHEVË,10,19,18,1,12,7,0,1,1,5,3,3,3,1,0,2,0,0,0,242.58,253.18,224.42
2020,10,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,PRIZREN,115,280,239,41,76,204,0,5,34,29,66,20,58,11,32,10,12,1,2,238.59,279.24,223.22
2020,10,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,HANI I ELEZIT,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
2020,10,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,FERIZAJ,1,51,51,0,27,24,0,1,7,15,12,7,2,4,3,0,0,0,0,351.96,353.7,350
2020,10,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,GRAÇANICË,49,261,254,7,171,87,3,45,14,57,38,41,18,19,11,7,6,2,0,340.48,349.52,316.35
2020,11,Arsimi,Individual,ISTOG,3,9,7,2,5,4,0,0,0,1,0,1,2,0,2,3,0,0,0,183.56,144,233
2020,11,Arsimi,Individual,MALISHEVË,4,15,15,0,5,10,0,1,3,3,5,0,0,0,2,1,0,0,0,230.18,222.21,234.17
2020,11,Ndertimtaria,Shoqëri akcionare,GJAKOVË,1,26,26,0,19,7,0,0,0,0,0,2,0,2,0,15,7,0,0,213.38,202.64,242.53
2020,11,Ndertimtaria,Individual,PRISHTINË,86,427,415,12,354,71,2,61,14,113,22,92,11,52,16,35,8,1,0,343.22,352.87,297.11
2020,11,Mungon aktiviteti,OJQ,SHTIME,2,6,5,1,4,2,0,1,1,1,1,1,0,1,0,0,0,0,0,215.96,226.13,195.62
2020,11,Mungon aktiviteti,Organizata Buxhetore,PRISHTINË,8,692,297,395,393,298,1,11,15,64,75,77,46,67,65,165,93,9,4,1253.68,820.9,1823.95
2020,11,Industria perpunuese,SH.P.K.,FERIZAJ,248,2481,"2,444",37,2005,456,20,428,100,634,110,432,116,319,109,186,21,6,0,300.78,309.27,257.89
2020,11,Industria perpunuese,Kompani e huaj,PRIZREN,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,345,345,
2020,11,Transporti dhe magazinimi,Shoqëri akcionare,SUHAREKË,1,21,17,4,18,3,0,0,0,4,2,3,0,4,0,7,1,0,0,414.09,406.08,462.13
2020,11,Aktivitetet e patundshmerise,SH.P.K.,PRIZREN,10,58,51,7,46,12,0,6,1,10,4,10,3,9,3,11,1,0,0,362.13,374.11,316.23
2020,11,Aktivitetet e patundshmerise,OJQ,PRISHTINË,3,45,33,12,13,32,0,3,8,4,16,4,4,2,2,0,2,0,0,383.48,604.81,293.56
2020,11,Aktivitetet e tjera sherbyese,Individual,LIPJAN,30,38,37,1,24,13,1,6,6,6,2,7,2,3,3,2,0,0,0,167.13,167.96,165.38
2020,11,Aktivitetet e tjera sherbyese,OJQ,OBILIQ,5,13,10,3,8,5,0,1,3,3,1,0,1,1,0,1,0,2,0,364.96,368.14,359.87
2020,11,Aktivitetet e tjera sherbyese, Bashkësi Fetare,DRAGASH,1,9,9,0,9,0,0,1,0,1,0,3,0,4,0,0,0,0,0,361.44,361.44,
2020,11,Aktivitetet e tjera sherbyese,Individual,PARTESH,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,170,,170
2020,11,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,PRISHTINË,35,199,180,19,105,88,6,23,14,34,23,25,27,14,19,8,5,1,0,297.33,329.66,268.73
2020,11,Aktivitetet financiare dhe te sigurimit,Individual,GJAKOVË,4,7,7,0,4,3,0,2,0,0,1,1,0,0,1,1,1,0,0,265.84,285.29,226.95
2020,11,Aktivitetet financiare dhe te sigurimit,Individual,RAHOVEC,1,3,3,0,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,190,,190
2020,11,Sherbimet administrative dhe mbeshtetese,SH.P.K.,PRIZREN,27,230,224,6,160,70,0,30,18,37,20,34,22,42,9,17,1,0,0,279.27,303.08,224.08
2020,11,Sherbimet administrative dhe mbeshtetese,SH.P.K.,PODUJEVË,17,59,55,4,42,17,0,4,8,17,4,10,5,11,0,0,0,0,0,269.89,258.07,299.1
2020,11,Sherbimet administrative dhe mbeshtetese,SH.P.K.,SKENDERAJ,5,11,11,0,7,4,0,2,1,3,1,2,2,0,0,0,0,0,0,224.55,230,215
2020,11,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",Individual,MITROVICË,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
2020,11,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Agjension i Huaj Qeveritar,PRISHTINË,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1320,1320,
2020,11,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,LIPJAN,120,732,699,33,534,189,9,96,53,179,79,150,34,75,19,32,4,2,0,458,469.97,386.88
2020,11,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,FERIZAJ,599,1576,"1,540",36,1003,566,7,252,141,315,156,220,126,141,104,71,38,4,1,232.58,243.82,213.1
2020,11,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,GJAKOVË,110,1062,"1,026",36,576,485,1,108,129,216,189,117,93,75,53,52,21,8,0,379.67,380.06,379.54
2020,11,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,KLLOKOT,4,9,9,0,6,3,0,2,1,3,1,0,0,1,1,0,0,0,0,187.57,196.36,170
2020,11,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,MAMUSHË,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170,170,
2020,12,Arsimi,OJQ,GJAKOVË,2,49,43,6,16,31,2,5,11,2,9,3,7,3,2,3,2,0,0,268.89,258.89,266.73
2020,12,Person Fizik,Person fizik,RAHOVEC,16,84,82,2,65,19,0,25,6,19,6,10,6,8,1,3,0,0,0,306.24,324.17,244.93
2020,12,Mungon aktiviteti,Organizata Buxhetore,KAMENICË,1,21,21,0,9,12,0,0,3,5,8,2,1,1,0,1,0,0,0,541.89,643.25,465.87
2020,12,Mungon aktiviteti,OJQ,LEPOSAVIQ,3,5,2,3,4,1,0,0,0,2,0,1,1,1,0,0,0,0,0,359.34,429.26,79.67
2020,12,Industria perpunuese,Shoqëri akcionare,ISTOG,2,18,17,1,16,2,0,8,0,6,0,1,1,1,1,0,0,0,0,702.15,723.72,529.59
2020,12,Industria perpunuese,SH.P.K.,OBILIQ,28,533,527,6,419,114,0,80,29,166,27,90,41,61,14,19,2,3,1,459.48,491.02,345.32
2020,12,Industria perpunuese,Ortakëria e përgj.,FERIZAJ,3,24,24,0,13,11,0,2,4,4,0,5,0,1,6,1,1,0,0,252.5,231.54,277.27
2020,12,Industria perpunuese,Individual,KAÇANIK,34,87,87,0,73,14,0,29,4,24,3,14,3,6,4,0,0,0,0,202.83,202.39,205
2020,12,Industria perpunuese,Ortakëria e përgj.,KAÇANIK,1,16,15,1,12,4,0,2,2,3,2,3,0,2,0,2,0,0,0,422.42,423.73,418.51
2020,12,Industria perpunuese,SH.P.K.,PARTESH,3,21,21,0,15,6,0,3,1,7,1,4,3,1,1,0,0,0,0,301.77,338.55,209.81
2020,12,Industria perpunuese,Ortakëria e përgj.,PODUJEVË,1,9,9,0,6,3,0,3,0,2,0,0,1,1,2,0,0,0,0,200,200,200
2020,12,Industria perpunuese,SH.P.K.,HANI I ELEZIT,6,478,473,5,445,24,9,17,0,53,7,45,7,102,7,228,3,0,0,739.18,717.93,686.44
2020,12,Transporti dhe magazinimi,Individual,GJILAN,18,51,46,5,41,10,0,3,3,12,2,8,4,10,1,7,0,1,0,173.2,176.5,160
2020,12,Transporti dhe magazinimi,Individual,LIPJAN,13,47,47,0,44,3,0,5,1,9,0,11,2,16,0,3,0,0,0,197.86,197.35,205.33
2020,12,Transporti dhe magazinimi,SH.P.K.,FERIZAJ,32,221,214,7,192,29,0,23,6,62,12,37,5,42,4,27,2,1,0,270.57,274.85,242.23
2020,12,Transporti dhe magazinimi,Ortakëria e përgj.,GJAKOVË,1,8,8,0,8,0,0,3,0,2,0,1,0,1,0,1,0,0,0,180,180,
2020,12,Aktivitetet e patundshmerise,Individual,SHTIME,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,350,350,
2020,12,Aktivitetet e patundshmerise,SH.P.K.,GLLOGOC,1,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,210,200,220
2020,12,Aktivitetet e tjera sherbyese, Bashkësi Fetare,PEJË,1,35,35,0,34,1,0,2,0,6,0,18,1,5,0,1,0,2,0,395.24,400.11,230
2020,12,Aktivitetet e tjera sherbyese,OJQ,GRAÇANICË,22,227,196,31,102,121,4,28,34,40,48,21,21,12,6,1,12,0,0,376.91,448.35,322.54
2020,12,Akomodimi dhe sherbimi ushqimor,SH.P.K.,DRAGASH,6,25,24,1,21,4,0,4,0,6,0,7,2,2,2,2,0,0,0,279.93,285.63,250
2020,12,Akomodimi dhe sherbimi ushqimor,Ortakëria e përgj.,PRISHTINË,7,75,75,0,48,27,0,20,6,19,7,6,8,3,6,0,0,0,0,265.67,265.27,266.39
2020,12,"Artet, Argetimi dhe rekreacioni",SH.P.K.,MALISHEVË,3,3,2,1,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,250,250,
2020,12,"Artet, Argetimi dhe rekreacioni",SH.P.K.,PRISHTINË,57,348,310,38,241,103,4,81,51,85,28,43,14,14,9,16,1,2,0,613.59,760.77,280.27
2020,12,"Artet, Argetimi dhe rekreacioni",SH.P.K.,FUSHË KOSOVË,6,18,17,1,9,9,0,2,4,7,4,0,1,0,0,0,0,0,0,176.95,181.93,172.53
2020,12,Bujqesia;Pylltaria dhe Peshkimi,Individual,SHTIME,11,18,18,0,9,9,0,2,3,2,1,1,3,3,1,1,1,0,0,247.91,294.81,201.02
2020,12,Bujqesia;Pylltaria dhe Peshkimi,Individual,GRAÇANICË,3,27,27,0,15,12,0,1,1,9,3,4,4,1,2,0,2,0,0,219.29,248.05,183.33
2020,12,Sherbimet administrative dhe mbeshtetese,Individual,DEÇAN,3,7,5,2,2,5,0,0,0,2,2,0,1,0,1,0,1,0,0,219.81,120,259.74
2020,12,"Aktivitetet profesionale, shkencore dhe teknike",Individual,KAÇANIK,10,18,17,1,9,9,0,2,1,5,5,2,2,0,0,0,1,0,0,225.83,263.64,192.22
2020,12,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,GRAÇANICË,13,112,105,7,62,47,3,18,11,23,22,14,9,5,5,0,0,2,0,682.08,765.31,532.69
2020,12,Aktivitetet e trupave dhe organizatave nderkombetare,OJQ,GJAKOVË,1,95,93,2,79,16,0,6,3,26,8,17,2,18,1,12,2,0,0,598.6,608.11,551.67
2020,12,Aktivitetet e shendetit te njeriut dhe te punes sociale,Ortakëria e përgj.,PEJË,4,16,15,1,3,13,0,2,2,0,3,0,5,0,2,1,1,0,0,295.23,208.52,315.24
2020,12,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,FERIZAJ,69,153,127,26,36,116,1,2,32,13,31,8,21,6,18,7,13,0,1,203.72,230.86,195.33
2020,12,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,MITROVICË,35,128,116,12,27,101,0,5,28,10,46,8,19,2,4,2,4,0,0,212.06,282.24,193.3
2020,12,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",SH.P.K.,PRISHTINË,16,74,63,11,59,13,2,6,7,24,5,16,0,9,1,3,0,1,0,1159.76,1109.48,523.4
2020,12,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,PODUJEVË,1,6,6,0,5,1,0,0,0,2,0,2,1,1,0,0,0,0,0,200,200,200
2020,12,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Kompani e huaj,VUSHTRRI,1,18,18,0,15,3,0,0,1,5,1,4,1,6,0,0,0,0,0,1181.94,1267.73,753
2020,12,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Ndërmarrje shoq.,PRISHTINË,1,4,4,0,2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,619.05,619.05,619.05
2020,12,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,PRISHTINË,21,81086,"80,021","1,065",45198,35579,309,1565,1389,7572,8433,11894,10485,12127,8439,11966,6824,74,9,672.49,693.41,640.9
2020,12,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Individual,FUSHË KOSOVË,2,5,5,0,4,1,0,2,0,1,0,0,0,0,1,1,0,0,0,281.68,302.1,200
2020,12,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,JUNIK,13,48,47,1,32,16,0,11,1,15,2,5,6,0,4,1,3,0,0,211.5,219.33,195.84
2020,12,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,ZVEÇAN,14,23,22,1,17,6,0,1,0,7,2,3,3,1,0,5,1,0,0,256.37,278.68,193.16
2020,12,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,MAMUSHË,4,18,18,0,16,2,0,5,1,4,0,5,0,1,1,1,0,0,0,216.67,218.75,200
2020,12,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,PRISHTINË,1035,2911,"2,799",112,1692,1204,15,355,317,585,358,434,289,212,187,92,51,14,2,349.75,371.36,318.2
2020,12,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Individual,GJAKOVË,3,3,3,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,183.33,183.33,
2020,12,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,RAHOVEC,2,15,15,0,15,0,0,3,0,3,0,6,0,3,0,0,0,0,0,226.67,226.67,
2020,10,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,VUSHTRRI,34,68,53,15,27,40,1,4,8,11,16,4,3,3,8,5,5,0,0,185.34,203.7,174.33
2020,10,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,MALISHEVË,14,28,20,8,5,23,0,0,5,0,4,4,6,0,6,1,2,0,0,192.38,210,188.55
2020,10,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",SH.P.K.,PEJË,2,24,24,0,18,6,0,3,0,6,1,6,2,1,3,2,0,0,0,386.75,415.11,301.67
2020,10,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,RAHOVEC,1,3,3,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,380,385,370
2020,10,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,SHTËRPCË,1,2,2,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,276.31,276.31,
2020,10,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,LIPJAN,158,402,396,6,268,131,3,56,46,81,21,67,40,47,20,15,4,2,0,239.52,254.35,210.37
2020,10,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,PRIZREN,312,2197,"2,128",69,1475,704,18,290,221,447,213,355,142,254,110,116,15,13,3,352.51,382.74,288.11
2020,10,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,RANILLUG,1,3,3,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,146.67,135,170
2020,10,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Kompani e huaj,SUHAREKË,1,2,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,300,300,300
2020,10,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,LEPOSAVIQ,10,26,26,0,19,7,0,0,0,10,3,5,2,2,2,1,0,1,0,213.69,215.05,210
2020,10,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Kompani e huaj,PRIZREN,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,100,
