Viti Godina Year,"Muaji 
Mesec
Month","PERSHKRIMI I SEKTORIT
OPIS SEKTORA
SECTOR DESCRIPTION","Statusi i regjistrimit 
Status registracije Registration status",Komuna Opstina Municipality,"Nr Tatimp 
Poreski obveznik 
Number of Taxpayers","Nr Puns
Broj zaposlenih 
Number of  employees",Primar Primarna Primary,Sekondar Sekundarna Secondary,"Meshkuj
Muskarci 
Men (M).","Femra
Zenske
Women (F)","Pa Verif 
Neprovereno 
Unverified",M 15-24,F 15-24,M 25-34,F 25-34,M 35-44,F 35-44,M 45-54,F 45-54,M 55-64,F 55-64,M 65+,F 65+,"Mesat. Pages
Prosecna plata
Average Wage","Mesat. Meshk 
Prosecni M.
Average M.","Mesat. Fem.
Prosecni F. Average F."
2021,4,Aktivitetet financiare dhe te sigurimit,Individual,GJAKOVË,3,6,6,0,4,2,0,1,0,1,0,1,0,0,0,1,2,0,0,265.84,285.29,226.95
2021,4,Sherbimet administrative dhe mbeshtetese,Individual,FERIZAJ,19,35,34,1,21,14,0,3,3,11,7,3,1,2,0,2,3,0,0,225.08,207.15,251.3
2021,4,Sherbimet administrative dhe mbeshtetese,Individual,GLLOGOC,7,17,17,0,7,10,0,1,2,4,4,1,1,1,3,0,0,0,0,241.05,242.09,240.32
2021,4,Sherbimet administrative dhe mbeshtetese,Individual,PARTESH,1,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,200,200,200
2021,4,Sherbimet administrative dhe mbeshtetese,SH.P.K.,VUSHTRRI,16,43,39,4,27,16,0,4,6,19,6,1,1,2,3,1,0,0,0,407.14,417.54,390.9
2021,4,Sherbimet administrative dhe mbeshtetese,SH.P.K.,NOVOBËRDË,1,2,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,215,215,
2021,4,Sherbimet administrative dhe mbeshtetese,Ndërmarrje shoq.,PRISHTINË,1,8,8,0,8,0,0,0,0,2,0,0,0,0,0,5,0,1,0,316.25,316.25,
2021,4,"Aktivitetet profesionale, shkencore dhe teknike",Ortakëria e përgj.,KLINË,1,5,5,0,5,0,0,2,0,0,0,0,0,1,0,2,0,0,0,328.15,328.15,
2021,4,"Aktivitetet profesionale, shkencore dhe teknike",Ortakëria e përgj.,LIPJAN,1,2,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,239.08,239.08,
2021,4,"Aktivitetet profesionale, shkencore dhe teknike",Individual,SHTIME,5,13,13,0,5,8,0,1,3,1,2,0,2,2,1,1,0,0,0,222.31,224,221.25
2021,4,"Aktivitetet profesionale, shkencore dhe teknike",Individual,KLLOKOT,1,4,4,0,3,1,0,1,0,1,0,0,1,1,0,0,0,0,0,245,200,380
2021,4,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,KAMENICË,2,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,362.5,362.5,
2021,4,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,FUSHË KOSOVË,48,200,175,25,128,70,2,17,19,51,32,34,13,17,4,7,2,2,0,464.47,480.01,429.14
2021,4,Aktivitetet e trupave dhe organizatave nderkombetare, Përfaqësues Fiskal,PRISHTINË,1,3,3,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,258.36,264.14,246.81
2021,4,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,GJILAN,45,185,125,60,82,99,4,6,14,24,38,22,24,17,16,12,7,1,0,304.97,367.43,253.94
2021,4,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,PODUJEVË,8,26,25,1,8,18,0,1,4,5,9,1,4,1,1,0,0,0,0,271.18,352.78,234.92
2021,4,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,PODUJEVË,22,44,33,11,20,24,0,2,3,7,10,3,8,2,1,4,2,2,0,231.62,256.25,211.1
2021,4,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,SUHAREKË,1,4,4,0,1,3,0,0,2,0,0,0,0,0,0,1,1,0,0,472.1,558.83,443.18
2021,4,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,FUSHË KOSOVË,19,97,78,19,44,51,2,1,10,17,22,13,12,6,5,6,1,1,1,610.66,906.1,362.68
2021,4,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,MITROVICË VERIORE,1,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,558.88,558.93,558.83
2021,4,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",Individual,PRIZREN,2,5,5,0,3,2,0,2,1,0,0,0,0,1,1,0,0,0,0,200,200,200
2021,4,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,PEJË,1,5,5,0,3,2,0,0,1,0,1,1,0,2,0,0,0,0,0,607.95,682.54,496.08
2021,4,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,OJQ,LIPJAN,1,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,
2021,4,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,SHTIME,1,4,4,0,2,2,0,0,0,1,2,1,0,0,0,0,0,0,0,335,335,335
2021,4,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,PODUJEVË,1,6,6,0,5,1,0,0,0,1,0,3,1,1,0,0,0,0,0,200,200,200
2021,4,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Individual,PODUJEVË,1,3,3,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,233.33,250,225
2021,4,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Agjension i Huaj Qeveritar,PRISHTINË,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1320,1320,
2021,4,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,HANI I ELEZIT,1,4,3,1,4,0,0,0,0,2,0,1,0,1,0,0,0,0,0,284.54,284.54,
2021,4,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,GJAKOVË,2,3,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,190,,190
2021,4,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,FUSHË KOSOVË,139,442,431,11,303,135,4,66,22,111,45,64,37,40,24,21,7,1,0,356,368.19,329.29
2021,4,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,MITROVICË VERIORE,16,37,35,2,27,9,1,4,2,7,1,10,3,4,0,1,3,1,0,263.82,255.16,284.49
2021,4,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Shoqëri akcionare,GJAKOVË,3,498,483,15,424,74,0,12,3,62,28,81,8,119,12,149,23,1,0,598.13,600.73,583.16
2021,4,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Individual,PRISHTINË,2,11,10,1,5,6,0,3,1,2,3,0,1,0,1,0,0,0,0,290.91,220,350
2021,4,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Ndërmarrje pub.,PRISHTINË,1,94,91,3,79,15,0,0,1,11,7,25,4,30,2,13,1,0,0,692.5,708.09,610.4
2021,4,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Shoqëri akcionare,PRISHTINË,2,1341,"1,337",4,1176,164,1,48,5,171,37,263,55,384,36,309,31,1,0,592.41,589.52,613.08
2021,5,Arsimi,Individual,KLINË,5,27,19,8,21,5,1,0,0,2,1,3,2,9,2,7,0,0,0,152.96,150,162
2021,5,Arsimi,Zyrë ndërlidhëse,PRISHTINË,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1202.11,1202.11,
2021,5,Ndertimtaria,Individual,DEÇAN,20,58,57,1,51,7,0,8,0,25,1,15,4,2,2,1,0,0,0,243.93,241.81,259.34
2021,5,Ndertimtaria,SH.P.K.,KLINË,31,230,221,9,196,34,0,48,4,69,11,52,10,22,8,5,1,0,0,376.46,378.68,363.65
2021,5,Ndertimtaria,SH.P.K.,KLLOKOT,2,51,47,4,46,5,0,8,0,13,5,5,0,13,0,7,0,0,0,255.74,252.67,284
2021,5,Ndertimtaria,Kompani e huaj,PRISHTINË,31,356,340,16,246,68,42,26,6,67,19,62,14,58,24,30,5,3,0,643.22,643.35,506.95
2021,5,Ndertimtaria,Individual,MITROVICË VERIORE,3,3,3,0,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0,246.67,230,255
2021,5,Person Fizik,Person fizik,KAÇANIK,6,58,58,0,49,9,0,3,1,16,2,14,3,12,3,4,0,0,0,521.05,559.79,310.14
2021,5,Person Fizik,Person fizik,MALISHEVË,8,42,41,1,32,9,1,8,1,14,4,6,2,4,2,0,0,0,0,261.46,256.88,275
2021,5,Mungon aktiviteti,OJQ,VITI,2,5,3,2,2,3,0,0,0,1,0,1,0,0,3,0,0,0,0,142,95,173.33
2021,5,Mungon aktiviteti,Individual,PRIZREN,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200,200,
2021,5,Industria perpunuese,SH.P.K.,KLINË,34,267,263,4,216,51,0,55,15,74,17,39,11,39,8,9,0,0,0,391.54,403.03,342.84
2021,5,Industria perpunuese,SH.P.K.,SHTIME,30,216,208,8,181,34,1,38,7,60,8,45,10,24,7,14,2,0,0,344.79,342.95,335.32
2021,5,Industria perpunuese,Individual,KLLOKOT,3,6,6,0,6,0,0,1,0,3,0,1,0,0,0,1,0,0,0,191.67,191.67,
2021,5,Industria perpunuese,SH.P.K.,PRIZREN,185,2741,"2,662",79,1884,835,22,376,179,554,244,432,219,324,150,179,41,19,2,372.81,404.18,299.32
2021,5,Industria perpunuese,Ortakëria e përgj.,PODUJEVË,1,9,9,0,6,3,0,3,0,2,0,0,1,1,2,0,0,0,0,200,200,200
2021,5,Industria perpunuese,Individual,MITROVICË,75,342,334,8,256,83,3,55,16,81,14,68,26,40,22,12,5,0,0,218.66,226.8,195.02
2021,5,Industria perpunuese,SH.P.K.,ZUBIN POTOK,2,27,26,1,3,24,0,0,1,1,0,0,4,1,6,1,13,0,0,167.45,201.96,164
2021,5,Informimi dhe komunikimi,Individual,FERIZAJ,7,23,23,0,19,4,0,10,2,4,1,3,1,2,0,0,0,0,0,243.98,252.71,202.5
2021,5,Informimi dhe komunikimi,Individual,KAMENICË,2,6,4,2,3,3,0,0,0,1,2,1,1,1,0,0,0,0,0,160,130,190
2021,5,Informimi dhe komunikimi,SH.P.K.,SUHAREKË,7,63,62,1,55,8,0,13,2,16,1,16,1,8,4,2,0,0,0,360.01,378,236.34
2021,5,Informimi dhe komunikimi,SH.P.K.,MITROVICË VERIORE,3,151,149,2,101,46,4,3,1,12,18,20,10,36,12,30,5,0,0,537.9,488.4,593.7
2021,5,Transporti dhe magazinimi,SH.P.K.,SHTIME,5,12,11,1,10,2,0,1,1,3,0,4,0,2,1,0,0,0,0,230.13,237.58,192.9
2021,5,Transporti dhe magazinimi,Individual,SKENDERAJ,12,45,43,2,41,4,0,3,0,15,2,7,2,11,0,5,0,0,0,262.54,266.55,221.45
2021,5,Aktivitetet e patundshmerise,SH.P.K.,MALISHEVË,2,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,200,250,150
2021,5,Aktivitetet e patundshmerise,Ndërmarrje pub.,MITROVICË,1,15,9,6,14,1,0,0,0,2,0,2,0,4,1,4,0,2,0,194.16,192.68,214.94
2021,5,Aktivitetet e tjera sherbyese,OJQ,PEJË,8,47,41,6,21,24,2,1,4,6,12,8,5,1,3,3,0,2,0,665.01,1059.31,383.27
2021,5,Akomodimi dhe sherbimi ushqimor,SH.P.K.,VITI,13,62,62,0,48,14,0,9,4,21,2,11,5,6,2,1,1,0,0,238.29,239.09,235.38
2021,5,Akomodimi dhe sherbimi ushqimor,Individual,GJILAN,94,282,276,6,202,78,2,51,14,92,24,35,23,20,13,4,4,0,0,181.43,177.13,192.97
2021,5,Akomodimi dhe sherbimi ushqimor,SH.P.K.,LIPJAN,33,282,281,1,215,63,4,73,24,82,9,42,25,16,4,2,1,0,0,320.72,313.82,300.35
2021,5,Akomodimi dhe sherbimi ushqimor,SH.P.K.,PRIZREN,89,693,679,14,494,189,10,166,45,181,46,79,46,52,37,12,15,4,0,325.99,332.41,297.21
2021,5,Akomodimi dhe sherbimi ushqimor,SH.P.K.,GRAÇANICË,30,428,425,3,281,134,13,74,32,110,35,60,38,30,26,7,3,0,0,369.96,353.18,299.52
2021,5,Akomodimi dhe sherbimi ushqimor,Kompani e huaj,PRISHTINË,1,24,24,0,6,18,0,2,0,1,2,2,10,1,4,0,2,0,0,478.72,555.45,453.14
2021,5,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,DEÇAN,11,140,135,5,90,49,1,27,10,20,7,18,13,15,10,9,8,1,1,280.57,311.27,224.17
2021,5,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,KAMENICË,19,83,81,2,45,38,0,9,1,15,17,6,6,7,6,5,6,3,2,203.73,214.67,190.79
2021,5,Bujqesia;Pylltaria dhe Peshkimi,Individual,SHTËRPCË,2,7,7,0,5,2,0,1,1,2,0,0,1,0,0,2,0,0,0,164.29,170,150
2021,5,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,GRAÇANICË,3,25,24,1,18,7,0,1,0,7,3,2,2,6,1,2,1,0,0,433.23,500.44,260.42
2021,5,Bujqesia;Pylltaria dhe Peshkimi,Shoqëri akcionare,MITROVICË,1,7,7,0,3,4,0,0,2,0,1,2,1,1,0,0,0,0,0,284.55,350,235.47
2021,5,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,MITROVICË VERIORE,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,177.5,,
2021,5,Aktivitetet financiare dhe te sigurimit,Individual,PEJË,4,5,5,0,2,3,0,0,0,1,1,0,2,0,0,1,0,0,0,247.26,190,285.43
2021,5,Aktivitetet financiare dhe te sigurimit,SH.P.K.,LIPJAN,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,170,170,
2021,5,Aktivitetet financiare dhe te sigurimit,OJQ,GJAKOVË,3,19,15,4,15,4,0,0,0,4,2,1,1,5,1,5,0,0,0,432.85,458.27,337.53
2021,5,Aktivitetet financiare dhe te sigurimit,Ndërmarrje nën menaxhim të AKP-së,GJAKOVË,1,40,23,17,32,8,0,0,0,0,0,0,0,2,0,20,4,10,4,443.47,444.08,441.02
2021,5,Aktivitetet financiare dhe te sigurimit,SH.P.K.,MITROVICË,1,3,3,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,216.67,,216.67
2021,5,Aktivitetet financiare dhe te sigurimit,Ortakëria e përgj.,PRISHTINË,1,2,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,171.92,,171.92
2021,4,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,PRIZREN,2,5,5,0,3,2,0,0,0,1,0,0,0,1,2,1,0,0,0,307.77,352.94,240
2021,4,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Individual,PODUJEVË,2,3,3,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,233.33,233.33,
2021,5,Arsimi,Individual,VITI,11,37,28,9,20,17,0,1,1,2,4,6,8,8,3,3,1,0,0,152.11,132.63,173.87
2021,5,Arsimi,SH.P.K.,GJILAN,20,159,147,12,50,108,1,3,9,16,59,12,22,12,16,6,2,1,0,238.17,225.03,245.26
2021,5,Arsimi,SH.P.K.,LIPJAN,3,124,116,8,43,81,0,1,12,21,40,9,20,5,9,7,0,0,0,552.53,562.62,547.18
2021,5,Arsimi,Individual,SHTIME,3,17,11,6,8,9,0,2,1,1,1,0,4,3,3,2,0,0,0,144.71,155,135.56
2021,5,Arsimi,Individual,PRISHTINË,65,466,427,39,95,365,6,3,45,30,119,23,113,23,71,13,15,3,2,347.08,357.85,342.63
2021,5,Arsimi,Individual,FUSHË KOSOVË,9,58,58,0,9,49,0,0,7,4,22,1,17,2,3,2,0,0,0,265.75,290.63,261.18
2021,5,Ndertimtaria,Ortakëria e përgj.,PEJË,2,17,17,0,17,0,0,4,0,8,0,3,0,2,0,0,0,0,0,216.33,216.33,
2021,5,Ndertimtaria,Shoqëri akcionare,GJAKOVË,1,27,27,0,21,6,0,0,0,0,0,2,0,2,0,13,6,4,0,215.85,210.79,233.53
2021,5,Ndertimtaria,Individual,KAÇANIK,28,93,91,2,84,9,0,17,0,30,5,25,4,8,0,4,0,0,0,215.86,220.19,172.5
2021,5,Ndertimtaria,Individual,RAHOVEC,47,204,201,3,183,21,0,55,1,66,5,44,9,11,6,7,0,0,0,284.34,288.42,247.85
2021,5,Ndertimtaria,SH.P.K.,LEPOSAVIQ,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,200,,200
2021,5,Ndertimtaria,Ortakëria e përgj.,MALISHEVË,1,12,11,1,12,0,0,3,0,2,0,6,0,0,0,1,0,0,0,255.83,255.83,
2021,5,Person Fizik,Person fizik,NOVOBËRDË,1,5,5,0,3,2,0,1,1,0,1,1,0,1,0,0,0,0,0,170,170,170
2021,5,Mungon aktiviteti,OJQ,GJAKOVË,3,19,17,2,5,14,0,0,1,0,5,0,2,2,2,2,4,1,0,701.5,883.33,636.56
2021,5,Mungon aktiviteti,Organizata Buxhetore,VUSHTRRI,1,13,2,11,9,4,0,0,0,0,0,0,0,0,0,0,3,9,1,205.38,186.67,247.5
2021,5,Industria nxjerrese,Individual,OBILIQ,1,3,3,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,200,200,200
2021,5,Industria perpunuese,Ortakëria e përgj.,VITI,1,2,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,170,170,170
2021,5,Industria perpunuese,Ortakëria e përgj.,DEÇAN,1,7,7,0,5,2,0,0,0,4,0,1,1,0,1,0,0,0,0,220,228,200
2021,5,Industria perpunuese,SH.P.K.,RANILLUG,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,80,130,30
2021,5,Industria perpunuese,SH.P.K.,LEPOSAVIQ,3,9,9,0,6,3,0,1,0,0,1,2,2,1,0,2,0,0,0,202.22,180,246.67
2021,5,Industria perpunuese,SH.P.K.,MALISHEVË,32,201,195,6,163,38,0,30,8,60,11,44,13,24,5,5,1,0,0,319.12,333.82,256.06
2021,5,Industria perpunuese,Kompani e huaj,PRISHTINË,6,8,6,2,4,1,3,1,0,0,0,1,1,1,0,1,0,0,0,865.49,517.95,292.4
2021,5,Industria perpunuese,SH.P.K.,HANI I ELEZIT,6,447,444,3,414,24,9,14,0,44,6,45,6,91,8,219,4,1,0,744.32,720.69,677.64
2021,5,Industria perpunuese,Individual,HANI I ELEZIT,6,12,12,0,8,4,0,3,0,2,1,2,1,0,2,1,0,0,0,210.83,207.5,217.5
2021,5,Informimi dhe komunikimi,SH.P.K.,PEJË,17,258,249,9,172,82,4,35,22,74,37,41,15,15,4,3,3,4,1,681.48,724.33,608.64
2021,5,Informimi dhe komunikimi,SH.P.K.,FERIZAJ,37,194,179,15,142,51,1,43,16,66,22,23,6,8,4,2,3,0,0,621.45,681.1,463.33
2021,5,Informimi dhe komunikimi,SH.P.K.,GJAKOVË,19,130,123,7,76,52,2,11,19,37,18,18,7,6,3,4,5,0,0,443.46,506.11,350.32
2021,5,Informimi dhe komunikimi,SH.P.K.,RAHOVEC,5,13,12,1,10,3,0,1,0,5,3,4,0,0,0,0,0,0,0,227.27,230.59,216.23
2021,5,Informimi dhe komunikimi,SH.P.K.,VUSHTRRI,6,39,38,1,17,22,0,9,11,6,8,2,2,0,0,0,1,0,0,383.45,536.43,265.24
2021,5,Informimi dhe komunikimi,Individual,GRAÇANICË,2,4,4,0,3,1,0,0,0,0,0,0,1,2,0,0,0,1,0,140,143.33,130
2021,5,Transporti dhe magazinimi,Shoqëri akcionare,ISTOG,1,12,8,4,9,3,0,0,0,1,2,2,0,1,0,5,1,0,0,166.25,185.56,108.33
2021,5,Transporti dhe magazinimi,SH.P.K.,KAMENICË,8,34,32,2,26,8,0,2,0,10,4,8,3,4,0,2,1,0,0,214.03,214.88,211.25
2021,5,Transporti dhe magazinimi,SH.P.K.,LEPOSAVIQ,2,4,3,1,3,1,0,0,0,1,0,0,0,2,1,0,0,0,0,284.06,312.08,200
2021,5,Aktivitetet e patundshmerise,Shoqëri akcionare,GJILAN,1,15,14,1,13,2,0,0,0,3,0,2,2,5,0,3,0,0,0,306.8,312.07,272.5
2021,5,Aktivitetet e patundshmerise,Individual,MALISHEVË,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,200,,200
2021,5,Aktivitetet e tjera sherbyese,SH.P.K.,VITI,2,3,3,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,173.33,175,170
2021,5,Aktivitetet e tjera sherbyese,Individual,VITI,15,18,18,0,9,9,0,2,3,5,3,1,3,1,0,0,0,0,0,205.69,181.25,227.42
2021,5,Aktivitetet e tjera sherbyese, Bashkësi Fetare,DRAGASH,1,9,9,0,9,0,0,0,0,2,0,3,0,4,0,0,0,0,0,367.78,367.78,
2021,5,Aktivitetet e tjera sherbyese,Ortakëria e përgj.,PRIZREN,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200,200,
2021,5,Aktivitetet e tjera sherbyese,OJQ,SUHAREKË,3,10,5,5,5,5,0,1,1,2,1,1,3,1,0,0,0,0,0,425.96,219.95,631.98
2021,5,Aktivitetet e tjera sherbyese,Individual,SUHAREKË,27,41,40,1,16,25,0,5,3,6,5,4,12,1,4,0,1,0,0,217.69,203.15,227
2021,5,Aktivitetet e tjera sherbyese,OJQ,MITROVICË,5,61,50,11,33,20,8,2,2,11,5,10,7,8,4,2,2,0,0,889.41,787.66,810.54
2021,5,Aktivitetet e tjera sherbyese,SH.P.K.,FUSHË KOSOVË,20,45,43,2,15,28,2,4,9,5,11,3,5,2,3,1,0,0,0,219.55,254.29,200
2021,5,Akomodimi dhe sherbimi ushqimor,Individual,DEÇAN,26,65,64,1,53,12,0,16,3,23,6,9,0,3,2,2,1,0,0,185.48,185.09,187.78
2021,5,Akomodimi dhe sherbimi ushqimor,Individual,SHTIME,20,50,50,0,40,10,0,19,2,14,1,3,5,2,2,2,0,0,0,196.2,196.25,196
2021,5,Akomodimi dhe sherbimi ushqimor,SH.P.K.,GLLOGOC,11,74,54,20,55,19,0,13,3,22,5,10,6,6,4,4,1,0,0,270.12,276.73,248.76
2021,5,Akomodimi dhe sherbimi ushqimor,Individual,KAÇANIK,43,124,124,0,95,29,0,19,3,41,6,21,9,9,10,5,1,0,0,191.78,192.66,188.85
2021,5,Akomodimi dhe sherbimi ushqimor,Individual,SUHAREKË,52,157,152,5,115,40,2,28,6,49,17,19,6,14,6,5,5,0,0,238.66,240.34,233.74
2021,5,Akomodimi dhe sherbimi ushqimor,Individual,GRAÇANICË,19,67,65,2,48,17,2,15,3,17,4,12,7,3,3,1,0,0,0,177.22,173.42,169.41
2021,5,Akomodimi dhe sherbimi ushqimor,Ortakëria e përgj.,GRAÇANICË,1,9,9,0,7,1,1,5,0,1,1,1,0,0,0,0,0,0,0,271.55,264.8,385.36
2021,5,"Artet, Argetimi dhe rekreacioni",Shoqëri akcionare,ISTOG,1,27,26,1,25,1,1,11,0,7,1,3,0,0,0,3,0,1,0,513.35,508.54,529.59
2021,5,"Artet, Argetimi dhe rekreacioni",OJQ,SHTIME,1,28,27,1,28,0,0,19,0,5,0,3,0,0,0,1,0,0,0,248.26,248.26,
2021,5,"Artet, Argetimi dhe rekreacioni",Individual,VUSHTRRI,5,12,12,0,9,3,0,3,1,5,1,1,0,0,1,0,0,0,0,173.91,170.13,185.26
2021,5,"Artet, Argetimi dhe rekreacioni",SH.P.K.,SKENDERAJ,1,5,5,0,2,3,0,0,0,0,0,0,2,2,1,0,0,0,0,199.05,206.18,194.3
2021,5,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,SUHAREKË,16,64,59,5,44,19,1,5,2,14,5,9,4,8,8,7,0,1,0,289.22,306.71,233.62
2021,5,Bujqesia;Pylltaria dhe Peshkimi,Individual,LEPOSAVIQ,3,9,9,0,6,3,0,1,0,1,0,2,2,1,0,1,1,0,0,218.89,205,246.67
2021,5,Bujqesia;Pylltaria dhe Peshkimi,Kooperativa Bujq.,PRISHTINË,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,200,,200
2021,5,Aktivitetet financiare dhe te sigurimit,SH.P.K.,ISTOG,1,6,5,1,5,1,0,1,0,3,0,0,0,1,1,0,0,0,0,495.38,459.29,675.8
2021,5,Aktivitetet financiare dhe te sigurimit,Individual,GLLOGOC,1,3,3,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,347.22,356.76,328.15
2021,5,Aktivitetet financiare dhe te sigurimit,Kompani sigurimi,PRISHTINË,5,701,667,34,410,283,8,39,26,99,106,115,79,85,56,69,15,3,1,778.26,831,675.22
2021,5,Sherbimet administrative dhe mbeshtetese,Kompani e huaj,FERIZAJ,3,4,2,2,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,944.17,944.17,
2021,5,"Aktivitetet profesionale, shkencore dhe teknike",Ortakëria e përgj.,PEJË,1,3,3,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,230,,230
2021,5,"Aktivitetet profesionale, shkencore dhe teknike",Individual,VITI,16,35,34,1,24,11,0,5,2,11,6,4,2,4,1,0,0,0,0,189.06,157.96,256.94
2021,5,"Aktivitetet profesionale, shkencore dhe teknike",Individual,ISTOG,10,26,22,4,17,9,0,3,1,4,2,6,0,2,4,2,2,0,0,203.5,199.47,211.11
2021,5,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,PRIZREN,71,307,280,27,231,75,1,32,5,86,36,62,23,36,5,13,6,2,0,356.63,359.5,346.61
2021,5,"Aktivitetet profesionale, shkencore dhe teknike",Ortakëria e përgj.,KAMENICË,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170,170,
2021,5,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,NOVOBËRDË,2,8,8,0,7,1,0,1,0,3,1,2,0,1,0,0,0,0,0,282.5,268.57,380
2021,5,"Aktivitetet profesionale, shkencore dhe teknike",Individual,NOVOBËRDË,2,6,5,1,2,4,0,0,2,1,2,0,0,0,0,1,0,0,0,262.33,80,353.49
2021,5,"Aktivitetet profesionale, shkencore dhe teknike",Individual,PRISHTINË,180,564,526,38,307,256,1,86,60,117,106,54,51,34,21,15,17,1,1,425.74,449.06,398.94
2021,5,"Aktivitetet profesionale, shkencore dhe teknike",Organizata Buxhetore,PRISHTINË,2,18,18,0,7,11,0,2,7,3,3,1,0,1,0,0,1,0,0,166.12,139.04,183.34
2021,5,Aktivitetet e trupave dhe organizatave nderkombetare,Zyrë ndërlidhëse,PRISHTINË,5,58,58,0,29,28,1,0,0,2,6,13,12,13,7,1,3,0,0,1242.56,1147.22,1341
2021,5,Aktivitetet e shendetit te njeriut dhe te punes sociale,Ortakëria e përgj.,GJILAN,3,7,5,2,3,4,0,1,1,1,2,0,1,0,0,1,0,0,0,178.84,126.67,217.97
2021,5,Aktivitetet e shendetit te njeriut dhe te punes sociale,OJQ,FERIZAJ,1,7,7,0,1,6,0,0,0,0,4,1,1,0,1,0,0,0,0,428.57,380.95,436.51
